user_hash,lesson,category,answer
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,testovani,topic,A
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,pyqt,topic,
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,cython,topic,D
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,pyqt,topic,D
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,testovani,topic,A
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,flask,topic,C
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,dokumentace,topic,C
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,pandas,topic,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,testovani,learn,B
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,cython,learn,A
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,numpy,topic,C
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,dokumentace,learn,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,numpy,learn,B
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,flask,topic,B
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,semestralka,learn,A
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,pandas,learn,F
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,pandas,learn,C
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,pandas,learn,B
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,numpy,learn,B
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,pandas,learn,A
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,dokumentace,topic,C
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,moduly,topic,B
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,flask,like,A
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,pandas,learn,D
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,numpy,like,B
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,testovani,learn,B
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,async,topic,D
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,semestralka,learn,C
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,testovani,like,C
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,cython,like,C
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,numpy,like,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,semestralka,like,C
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,micropython,like,A
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,testovani,topic,A
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,async,like,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,magie,like,B
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,flask,learn,B
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,micropython,topic,
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,micropython,topic,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,pyqt,learn,C
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,magie,like,A
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,dokumentace,learn,C
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,pandas,like,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,micropython,learn,C
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,flask,learn,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,testovani,learn,B
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,numpy,topic,C
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,async,topic,B
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,micropython,topic,E
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,pyqt,learn,F
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,micropython,learn,
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,semestralka,like,B
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,moduly,topic,
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,pyqt,like,A
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,async,topic,
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,micropython,topic,
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,flask,like,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,pyqt,learn,B
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,numpy,learn,B
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,requests-click,learn,E
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,testovani,like,D
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,cython,topic,E
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,moduly,learn,D
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,pandas,like,A
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,pandas,topic,A
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,testovani,like,B
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,dokumentace,topic,A
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,semestralka,learn,D
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,requests-click,like,A
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,semestralka,like,
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,micropython,learn,A
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,micropython,learn,
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,semestralka,learn,
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,magie,topic,A
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,dokumentace,learn,F
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,micropython,topic,D
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,cython,topic,C
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,moduly,learn,B
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,flask,like,A
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,micropython,learn,A
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,semestralka,like,A
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,numpy,topic,A
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,semestralka,topic,
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,semestralka,learn,A
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,magie,learn,C
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,magie,topic,B
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,moduly,like,B
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,cython,learn,
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,requests-click,topic,B
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,micropython,like,A
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,semestralka,like,C
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,async,learn,A
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,magie,topic,
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,async,topic,A
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,micropython,like,A
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,moduly,topic,B
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,cython,learn,B
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,moduly,topic,A
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,flask,topic,B
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,async,learn,
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,micropython,learn,C
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,pandas,learn,A
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,testovani,learn,B
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,cython,learn,B
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,numpy,topic,C
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,testovani,learn,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,pandas,like,B
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,magie,learn,B
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,testovani,topic,A
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,flask,learn,
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,flask,like,A
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,numpy,topic,
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,requests-click,topic,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,pyqt,like,B
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,semestralka,learn,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,moduly,learn,B
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,flask,topic,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,pandas,like,C
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,cython,topic,C
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,magie,like,
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,async,learn,F
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,semestralka,topic,C
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,semestralka,like,A
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,micropython,topic,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,async,like,C
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,pyqt,like,A
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,async,learn,B
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,micropython,topic,A
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,flask,learn,A
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,semestralka,like,
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,micropython,topic,
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,requests-click,learn,E
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,cython,like,D
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,numpy,topic,
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,requests-click,learn,B
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,testovani,like,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,requests-click,topic,D
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,pandas,like,B
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,dokumentace,learn,C
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,moduly,topic,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,pandas,learn,B
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,semestralka,learn,F
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,moduly,learn,
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,requests-click,learn,
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,async,like,C
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,async,learn,A
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,flask,like,A
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,testovani,like,A
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,numpy,learn,A
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,magie,like,D
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,micropython,topic,C
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,async,like,B
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,pandas,learn,B
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,numpy,learn,C
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,async,learn,B
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,flask,learn,D
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,magie,learn,C
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,requests-click,like,A
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,micropython,topic,
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,moduly,learn,B
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,dokumentace,like,B
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,pandas,learn,F
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,dokumentace,topic,E
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,pyqt,topic,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,numpy,like,B
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,requests-click,like,A
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,magie,like,
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,semestralka,like,A
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,requests-click,learn,C
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,cython,topic,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,async,topic,A
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,pyqt,learn,B
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,numpy,like,C
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,pandas,learn,
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,moduly,topic,B
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,requests-click,topic,A
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,flask,topic,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,numpy,topic,B
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,dokumentace,learn,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,pandas,topic,C
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,pyqt,like,A
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,cython,topic,D
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,moduly,learn,A
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,cython,learn,B
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,semestralka,like,
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,semestralka,topic,A
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,numpy,learn,C
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,testovani,learn,A
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,magie,topic,
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,moduly,like,C
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,async,like,B
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,micropython,learn,
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,cython,like,B
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,pandas,like,B
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,cython,like,D
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,numpy,like,B
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,numpy,like,A
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,dokumentace,learn,B
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,semestralka,like,C
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,semestralka,topic,B
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,magie,like,
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,cython,like,A
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,numpy,topic,B
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,semestralka,learn,A
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,cython,learn,A
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,pyqt,like,
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,async,like,C
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,pandas,topic,D
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,cython,topic,A
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,moduly,learn,B
